timestamp;c;h;l;o
2020-06-04T06:00:00Z;243.967098976;244.031073935;241.361284002;241.973969307
2020-06-04T07:00:00Z;243.794783305;244.313393818;243.794783305;243.956851741
2020-06-04T08:00:00Z;243.940093729;243.940093729;243.089332963;243.609535032
2020-06-04T09:00:00Z;239.216840949;243.795398436;238.987636869;243.795398436
2020-06-04T10:00:00Z;239.903508305;240.455268688;238.406338556;239.209138622
2020-06-04T11:00:00Z;241.381484219;241.381484219;236.898765627;239.979721115
2020-06-04T12:00:00Z;242.158821024;242.928147514;241.486519567;241.866337473
2020-06-04T13:00:00Z;242.62368599;243.389698397;242.011819466;242.078532066
2020-06-04T14:00:00Z;243.115846925;244.596991665;242.440695419;242.702399201
2020-06-04T15:00:00Z;243.768242155;243.788845319;243.141055813;243.346366069
2020-06-04T16:00:00Z;243.122239215;243.989168233;242.895460239;243.989168233
2020-06-04T17:00:00Z;243.772036977;243.772036977;242.888624078;242.888624078
2020-06-04T18:00:00Z;242.850002636;244.257392095;242.281577028;244.091876512
2020-06-04T19:00:00Z;240.897540227;242.071943215;239.586067593;242.071943215
2020-06-04T20:00:00Z;241.90511292;241.90511292;240.255256551;241.024869101
2020-06-04T21:00:00Z;242.226217524;242.636143816;241.665917159;242.41936778
2020-06-04T22:00:00Z;244.234720068;244.36641111;242.243892836;242.35886105
2020-06-04T23:00:00Z;244.405453921;244.472212526;243.939130871;244.137608692
2020-06-05T00:00:00Z;243.744854777;244.271146195;243.360313665;244.271146195
2020-06-05T01:00:00Z;245.012106821;245.012106821;243.813897764;243.898745725
2020-06-05T02:00:00Z;244.95040917;245.31714792;244.718979789;245.215623644
2020-06-05T03:00:00Z;243.722631444;245.450316627;243.518272426;245.151794787
2020-06-05T04:00:00Z;243.685950466;244.336541958;243.629549602;243.973745802
2020-06-05T05:00:00Z;244.048175629;244.154767922;243.910631015;243.910631015
2020-06-05T06:00:00Z;244.518157512;244.560350193;243.531413671;244.145475483
2020-06-05T07:00:00Z;243.987998033;244.82956638;243.987998033;244.64101269
2020-06-05T08:00:00Z;246.674358969;246.903051601;243.887955162;243.967066568
2020-06-05T09:00:00Z;246.052873512;247.329502999;246.043558065;246.704312856
2020-06-05T10:00:00Z;245.248432359;246.254256104;244.912835474;246.254256104
2020-06-05T11:00:00Z;243.174279101;245.330534748;243.174279101;245.3120013
2020-06-05T12:00:00Z;242.832236574;243.872250867;242.69300712;243.872250867
2020-06-05T13:00:00Z;243.646367179;243.646367179;242.474361657;242.841115166
2020-06-05T14:00:00Z;243.492175562;243.70043581;243.14399214;243.591030552
2020-06-05T15:00:00Z;242.318089388;243.035967234;241.037262044;243.035967234
2020-06-05T16:00:00Z;242.686914813;242.983020153;242.407011209;242.407011209
2020-06-05T17:00:00Z;242.883603791;243.069878146;242.556328671;242.838908883
2020-06-05T18:00:00Z;243.499559532;243.56589274;242.932979124;242.932979124
2020-06-05T19:00:00Z;243.057291116;243.251281467;242.431274421;243.251281467
2020-06-05T20:00:00Z;242.373860555;243.285298488;242.085420021;243.035645562
2020-06-05T21:00:00Z;241.846986036;242.798297563;241.437614996;242.798297563
2020-06-05T22:00:00Z;241.387092269;241.487943056;240.747725885;241.487943056
2020-06-05T23:00:00Z;241.252801036;241.366391489;240.696204909;241.336602443
2020-06-06T00:00:00Z;241.385334707;241.493970324;239.724539985;241.188392967
2020-06-06T01:00:00Z;241.157464962;241.581800357;240.805902255;241.581800357
2020-06-06T02:00:00Z;240.423585792;240.893962274;240.112111579;240.666067172
2020-06-06T03:00:00Z;240.580480092;240.687057626;240.122262166;240.416390903
2020-06-06T04:00:00Z;240.39529393;240.892889354;240.358547293;240.730061367
2020-06-06T05:00:00Z;240.610744019;240.819238177;240.28765326;240.383394982
2020-06-06T06:00:00Z;240.98397779;241.255596837;240.677632921;240.677632921
2020-06-06T07:00:00Z;241.447658593;241.651628598;240.935552935;240.935552935
2020-06-06T08:00:00Z;240.196999136;241.155571363;240.196999136;241.155571363
2020-06-06T09:00:00Z;242.841420289;243.161981167;240.288424252;240.288424252
2020-06-06T10:00:00Z;243.315106187;243.315106187;242.755976607;242.958771323
2020-06-06T11:00:00Z;243.344924757;243.711141311;243.23633838;243.405047826
2020-06-06T12:00:00Z;243.967491693;245.024163221;243.490444111;243.490444111
2020-06-06T13:00:00Z;242.668347826;243.813206913;242.583854992;243.813206913
2020-06-06T14:00:00Z;242.780175054;242.780175054;242.328860136;242.701378947
2020-06-06T15:00:00Z;243.332491942;243.424494167;242.538010034;242.865197668
2020-06-06T16:00:00Z;242.354644626;243.829830913;242.354644626;243.372976884
2020-06-06T17:00:00Z;240.99831794;242.054460547;240.628216351;242.054460547
2020-06-06T18:00:00Z;241.012913136;241.305654928;240.666262291;241.252997993
2020-06-06T19:00:00Z;241.42879681;241.42879681;241.022535086;241.073277013
2020-06-06T20:00:00Z;241.8958247;241.8958247;241.017795742;241.108734622
2020-06-06T21:00:00Z;241.747545287;242.031709184;241.524287905;241.709333244
2020-06-06T22:00:00Z;241.847060527;242.222892759;241.847060527;242.023520241
2020-06-06T23:00:00Z;241.790079023;242.135254839;241.575871145;241.855231925
2020-06-07T00:00:00Z;241.758944395;242.046291925;241.472840538;242.046291925
2020-06-07T01:00:00Z;242.197011021;242.867175515;241.974387549;242.147827306
2020-06-07T02:00:00Z;243.93501131;243.93501131;241.991159401;241.991159401
2020-06-07T03:00:00Z;243.334553388;244.014509245;243.297036843;244.014509245
2020-06-07T04:00:00Z;242.943949373;243.432781839;242.711015841;243.432781839
2020-06-07T05:00:00Z;242.190128302;243.062785992;242.190128302;242.867218116
2020-06-07T06:00:00Z;242.523921475;242.537887602;241.999360776;242.343290817
2020-06-07T07:00:00Z;242.322219488;242.751447332;242.248670382;242.46464195
2020-06-07T08:00:00Z;241.720438556;242.618033227;241.142221389;242.499222039
2020-06-07T09:00:00Z;242.242759861;242.893273246;242.242759861;242.372575388
2020-06-07T10:00:00Z;241.997727267;242.349323231;241.825054132;242.133299292
2020-06-07T11:00:00Z;241.081997656;242.012771374;241.081997656;241.767092754
2020-06-07T12:00:00Z;239.700946489;239.9091236;239.43469523;239.43469523
2020-06-07T13:00:00Z;237.548794413;239.852124045;237.497564098;239.852124045
2020-06-07T14:00:00Z;237.717795884;237.764766971;236.912077237;236.912077237
2020-06-07T15:00:00Z;238.103389261;238.251013889;237.548286865;237.624864671
2020-06-07T16:00:00Z;236.603717807;238.128610293;236.536151651;238.128610293
2020-06-07T17:00:00Z;237.312528642;237.312528642;236.467977842;236.683879411
2020-06-07T18:00:00Z;238.032634018;238.320794799;237.568040478;237.737080821
2020-06-07T19:00:00Z;241.425257648;241.425257648;238.292433363;238.292433363
2020-06-07T20:00:00Z;243.242655462;243.889930804;241.929384408;241.929384408
2020-06-07T21:00:00Z;243.031352539;243.647492406;242.846921062;243.647492406
2020-06-07T22:00:00Z;242.893808207;243.390687162;242.893808207;242.985133098
2020-06-07T23:00:00Z;245.016560068;245.30980491;243.893885067;243.893885067
2020-06-08T00:00:00Z;244.248850015;245.180984646;244.101591815;245.180984646
2020-06-08T01:00:00Z;244.48804288;244.76333374;244.134881378;244.568261336
2020-06-08T02:00:00Z;244.395358078;244.729014223;244.328153285;244.475435234
2020-06-08T03:00:00Z;244.494508151;244.613108967;244.351105556;244.351105556
2020-06-08T04:00:00Z;244.599691989;244.638014634;244.221046331;244.567475197
2020-06-08T05:00:00Z;244.227879898;244.560658988;244.227879898;244.560658988
2020-06-08T06:00:00Z;244.224663582;244.516748193;244.217418046;244.314507392
2020-06-08T07:00:00Z;243.988555745;244.148242427;243.618834428;244.148242427
2020-06-08T08:00:00Z;243.864265994;244.476567527;243.428825481;244.047536795
2020-06-08T09:00:00Z;243.956520794;244.232170062;243.887226708;244.039705998
2020-06-08T10:00:00Z;244.668231558;244.783081914;243.972306224;244.062928779
2020-06-08T11:00:00Z;244.401934312;244.614617169;244.145632297;244.614617169
2020-06-08T12:00:00Z;244.010111689;244.48855221;243.951491412;244.383424602
2020-06-08T13:00:00Z;243.576957943;244.444601256;243.576957943;244.086958817
2020-06-08T14:00:00Z;242.16667489;243.239474994;242.041530049;243.239474994
2020-06-08T15:00:00Z;242.133416475;242.244934476;241.542183588;241.832762354
2020-06-08T16:00:00Z;242.459827502;242.659639097;241.972585254;242.659639097
2020-06-08T17:00:00Z;242.767987286;242.767987286;242.052646342;242.292797531
2020-06-08T18:00:00Z;242.849909208;243.106803015;242.771955058;242.771955058
2020-06-08T19:00:00Z;243.005843961;243.005843961;242.393389922;242.393389922
2020-06-08T20:00:00Z;242.665155181;243.381358358;242.665155181;242.90298087
2020-06-08T21:00:00Z;243.004091823;243.132484029;242.916862608;242.962028015
2020-06-08T22:00:00Z;242.679764954;243.226288882;242.643942902;243.204582907
2020-06-08T23:00:00Z;246.411848688;246.411848688;242.619309196;242.619309196
2020-06-09T00:00:00Z;244.824449775;248.342438256;244.709868039;246.422794985
2020-06-09T01:00:00Z;243.810223251;244.500367439;243.776346778;244.500367439
2020-06-09T02:00:00Z;243.703308197;243.940428873;243.703308197;243.900695205
2020-06-09T03:00:00Z;243.553965393;243.780789891;243.306945186;243.604038185
2020-06-09T04:00:00Z;242.976408277;243.445182369;242.909004005;243.445182369
